features,feat_list,indices,n_feat,cv5_r2
E_pfrac_CBM + end_adf_n_triplets + min_mass,"E_pfrac_CBM,end_adf_n_triplets,min_mass","(0, 11, 48)",3,-0.2361113125508257
E_pfrac_CBM + mid_adf_n_triplets + min_mass,"E_pfrac_CBM,mid_adf_n_triplets,min_mass","(0, 42, 48)",3,-0.2361113125508257
bandgap + kstart_frac_y + sum_Z4,"bandgap,kstart_frac_y,sum_Z4","(6, 30, 61)",3,-0.23611147734193166
bandgap + ehull + start_adf_mean,"bandgap,ehull,start_adf_mean","(6, 7, 53)",3,-0.2361251996639992
kpath_total_weight + kvec_y + n_elements,"kpath_total_weight,kvec_y,n_elements","(27, 33, 49)",3,-0.23614425942533698
E_pfrac_CBM + kmid_frac_z + mid_adf_min,"E_pfrac_CBM,kmid_frac_z,mid_adf_min","(0, 23, 41)",3,-0.23617729205241159
kstart_frac_z + kvec_y + mid_adf_mean,"kstart_frac_z,kvec_y,mid_adf_mean","(31, 33, 40)",3,-0.23628483467500933
ehull + min_mass + start_nearest_mass,"ehull,min_mass,start_nearest_mass","(7, 48, 60)",3,-0.23629195153741103
ehull + min_mass + start_nearest_Z4,"ehull,min_mass,start_nearest_Z4","(7, 48, 58)",3,-0.23629195153741103
ehull + min_mass + start_nearest_Z,"ehull,min_mass,start_nearest_Z","(7, 48, 57)",3,-0.23629195153741103
bandgap + end_nearest_mass + start_nearest_dist,"bandgap,end_nearest_mass,start_nearest_dist","(6, 16, 59)",3,-0.23632243252699112
bandgap + end_nearest_Z + start_nearest_dist,"bandgap,end_nearest_Z,start_nearest_dist","(6, 13, 59)",3,-0.23632243252699112
bandgap + end_nearest_Z4 + start_nearest_dist,"bandgap,end_nearest_Z4,start_nearest_dist","(6, 14, 59)",3,-0.23632243252699112
E_pfrac_CBM + kmid_frac_x + kpath_total_weight,"E_pfrac_CBM,kmid_frac_x,kpath_total_weight","(0, 21, 27)",3,-0.2363243967496344
kvec_y + radius_diff + radius_mean,"kvec_y,radius_diff,radius_mean","(33, 50, 51)",3,-0.23633564671243706
X_diff + band_binary + mid_nearest_Z,"X_diff,band_binary,mid_nearest_Z","(3, 5, 44)",3,-0.23634429738996418
X_diff + band_binary + mid_nearest_Z4,"X_diff,band_binary,mid_nearest_Z4","(3, 5, 45)",3,-0.23634429738996418
X_diff + band_binary + mid_nearest_mass,"X_diff,band_binary,mid_nearest_mass","(3, 5, 47)",3,-0.23634429738996418
kend_frac_y + kmid_frac_x + mid_adf_n_triplets,"kend_frac_y,kmid_frac_x,mid_adf_n_triplets","(19, 21, 42)",3,-0.2363577772614706
kend_frac_y + kmid_frac_x + start_adf_n_triplets,"kend_frac_y,kmid_frac_x,start_adf_n_triplets","(19, 21, 55)",3,-0.2363577772614706
kstart_frac_y + max_mass + start_nearest_dist,"kstart_frac_y,max_mass,start_nearest_dist","(30, 37, 59)",3,-0.23637255326340534
mid_adf_mean + mid_adf_min + start_adf_n_triplets,"mid_adf_mean,mid_adf_min,start_adf_n_triplets","(40, 41, 55)",3,-0.23638418882348455
mid_adf_mean + mid_adf_min + mid_adf_n_triplets,"mid_adf_mean,mid_adf_min,mid_adf_n_triplets","(40, 41, 42)",3,-0.23638418882348455
X_mean + kend_degeneracy + kmid_frac_x,"X_mean,kend_degeneracy,kmid_frac_x","(4, 17, 21)",3,-0.23639949698877424
kend_degeneracy + radius_diff + start_adf_n_triplets,"kend_degeneracy,radius_diff,start_adf_n_triplets","(17, 50, 55)",3,-0.23642393508641044
end_adf_min + kstart_frac_y + radius_diff,"end_adf_min,kstart_frac_y,radius_diff","(10, 30, 50)",3,-0.23650046771141406
end_nearest_dist + kpath_total_weight + kstart_frac_y,"end_nearest_dist,kpath_total_weight,kstart_frac_y","(15, 27, 30)",3,-0.2365007292909435
end_nearest_mass + kend_degeneracy + max_mass,"end_nearest_mass,kend_degeneracy,max_mass","(16, 17, 37)",3,-0.23650243101105453
end_nearest_Z4 + kend_degeneracy + max_mass,"end_nearest_Z4,kend_degeneracy,max_mass","(14, 17, 37)",3,-0.23650243101105453
end_nearest_Z + kend_degeneracy + max_mass,"end_nearest_Z,kend_degeneracy,max_mass","(13, 17, 37)",3,-0.23650243101105453
kpath_interior_degeneracy + kvec_x + mid_nearest_dist,"kpath_interior_degeneracy,kvec_x,mid_nearest_dist","(25, 32, 46)",3,-0.23650678153865892
end_nearest_Z4 + kpath_interior_degeneracy + mid_nearest_dist,"end_nearest_Z4,kpath_interior_degeneracy,mid_nearest_dist","(14, 25, 46)",3,-0.2365106000384068
end_nearest_Z + kpath_interior_degeneracy + mid_nearest_dist,"end_nearest_Z,kpath_interior_degeneracy,mid_nearest_dist","(13, 25, 46)",3,-0.2365106000384068
end_nearest_mass + kpath_interior_degeneracy + mid_nearest_dist,"end_nearest_mass,kpath_interior_degeneracy,mid_nearest_dist","(16, 25, 46)",3,-0.2365106000384068
kend_frac_z + kpath_real_distance + kpath_total_weight,"kend_frac_z,kpath_real_distance,kpath_total_weight","(20, 26, 27)",3,-0.23652530917825737
end_nearest_mass + kstart_frac_y + max_Z,"end_nearest_mass,kstart_frac_y,max_Z","(16, 30, 35)",3,-0.23653365585285666
end_nearest_Z4 + kstart_frac_y + max_Z4,"end_nearest_Z4,kstart_frac_y,max_Z4","(14, 30, 36)",3,-0.23653365585285666
end_nearest_mass + kstart_frac_y + max_Z4,"end_nearest_mass,kstart_frac_y,max_Z4","(16, 30, 36)",3,-0.23653365585285666
end_nearest_Z4 + kstart_frac_y + max_Z,"end_nearest_Z4,kstart_frac_y,max_Z","(14, 30, 35)",3,-0.23653365585285666
end_nearest_Z + kstart_frac_y + max_Z4,"end_nearest_Z,kstart_frac_y,max_Z4","(13, 30, 36)",3,-0.23653365585285666
end_nearest_Z + kstart_frac_y + max_Z,"end_nearest_Z,kstart_frac_y,max_Z","(13, 30, 35)",3,-0.23653365585285666
kend_frac_y + max_Z + start_adf_n_triplets,"kend_frac_y,max_Z,start_adf_n_triplets","(19, 35, 55)",3,-0.23653419809875556
kend_frac_y + max_Z4 + mid_adf_n_triplets,"kend_frac_y,max_Z4,mid_adf_n_triplets","(19, 36, 42)",3,-0.23653419809875556
kend_frac_y + max_Z4 + start_adf_n_triplets,"kend_frac_y,max_Z4,start_adf_n_triplets","(19, 36, 55)",3,-0.23653419809875556
kend_frac_y + max_Z + mid_adf_n_triplets,"kend_frac_y,max_Z,mid_adf_n_triplets","(19, 35, 42)",3,-0.23653419809875556
end_adf_min + kmid_frac_y + kstart_frac_z,"end_adf_min,kmid_frac_y,kstart_frac_z","(10, 22, 31)",3,-0.23654360538903854
kpath_real_distance + min_mass + n_elements,"kpath_real_distance,min_mass,n_elements","(26, 48, 49)",3,-0.23661239723130487
kmid_frac_z + max_Z4 + start_nearest_mass,"kmid_frac_z,max_Z4,start_nearest_mass","(23, 36, 60)",3,-0.23662985090296185
kmid_frac_z + max_Z + start_nearest_Z4,"kmid_frac_z,max_Z,start_nearest_Z4","(23, 35, 58)",3,-0.23662985090296185
kmid_frac_z + max_Z + start_nearest_mass,"kmid_frac_z,max_Z,start_nearest_mass","(23, 35, 60)",3,-0.23662985090296185
kmid_frac_z + max_Z + start_nearest_Z,"kmid_frac_z,max_Z,start_nearest_Z","(23, 35, 57)",3,-0.23662985090296185
kmid_frac_z + max_Z4 + start_nearest_Z4,"kmid_frac_z,max_Z4,start_nearest_Z4","(23, 36, 58)",3,-0.23662985090296185
kmid_frac_z + max_Z4 + start_nearest_Z,"kmid_frac_z,max_Z4,start_nearest_Z","(23, 36, 57)",3,-0.23662985090296185
X_diff + end_nearest_Z + start_nearest_Z,"X_diff,end_nearest_Z,start_nearest_Z","(3, 13, 57)",3,-0.23663009357681433
X_diff + end_nearest_Z4 + start_nearest_mass,"X_diff,end_nearest_Z4,start_nearest_mass","(3, 14, 60)",3,-0.23663009357681433
X_diff + end_nearest_Z + start_nearest_Z4,"X_diff,end_nearest_Z,start_nearest_Z4","(3, 13, 58)",3,-0.23663009357681433
X_diff + end_nearest_Z + start_nearest_mass,"X_diff,end_nearest_Z,start_nearest_mass","(3, 13, 60)",3,-0.23663009357681433
X_diff + end_nearest_Z4 + start_nearest_Z4,"X_diff,end_nearest_Z4,start_nearest_Z4","(3, 14, 58)",3,-0.23663009357681433
X_diff + end_nearest_Z4 + start_nearest_Z,"X_diff,end_nearest_Z4,start_nearest_Z","(3, 14, 57)",3,-0.23663009357681433
X_diff + end_nearest_mass + start_nearest_Z4,"X_diff,end_nearest_mass,start_nearest_Z4","(3, 16, 58)",3,-0.23663009357681433
X_diff + end_nearest_mass + start_nearest_mass,"X_diff,end_nearest_mass,start_nearest_mass","(3, 16, 60)",3,-0.23663009357681433
X_diff + end_nearest_mass + start_nearest_Z,"X_diff,end_nearest_mass,start_nearest_Z","(3, 16, 57)",3,-0.23663009357681433
kpath_real_distance + min_mass + radius_mean,"kpath_real_distance,min_mass,radius_mean","(26, 48, 51)",3,-0.2366314624954314
kpath_real_distance + max_mass + min_mass,"kpath_real_distance,max_mass,min_mass","(26, 37, 48)",3,-0.2366758451736004
end_nearest_Z + max_mass + mid_nearest_mass,"end_nearest_Z,max_mass,mid_nearest_mass","(13, 37, 47)",3,-0.23668464585492038
end_nearest_Z + max_mass + mid_nearest_Z,"end_nearest_Z,max_mass,mid_nearest_Z","(13, 37, 44)",3,-0.23668464585492038
end_nearest_Z4 + max_mass + mid_nearest_mass,"end_nearest_Z4,max_mass,mid_nearest_mass","(14, 37, 47)",3,-0.23668464585492038
end_nearest_mass + max_mass + mid_nearest_mass,"end_nearest_mass,max_mass,mid_nearest_mass","(16, 37, 47)",3,-0.23668464585492038
end_nearest_Z + max_mass + mid_nearest_Z4,"end_nearest_Z,max_mass,mid_nearest_Z4","(13, 37, 45)",3,-0.23668464585492038
end_nearest_Z4 + max_mass + mid_nearest_Z4,"end_nearest_Z4,max_mass,mid_nearest_Z4","(14, 37, 45)",3,-0.23668464585492038
end_nearest_mass + max_mass + mid_nearest_Z4,"end_nearest_mass,max_mass,mid_nearest_Z4","(16, 37, 45)",3,-0.23668464585492038
end_nearest_Z4 + max_mass + mid_nearest_Z,"end_nearest_Z4,max_mass,mid_nearest_Z","(14, 37, 44)",3,-0.23668464585492038
end_nearest_mass + max_mass + mid_nearest_Z,"end_nearest_mass,max_mass,mid_nearest_Z","(16, 37, 44)",3,-0.23668464585492038
ehull + kend_degeneracy + max_mass,"ehull,kend_degeneracy,max_mass","(7, 17, 37)",3,-0.23669061464289914
bandgap + kmid_frac_x + max_mass,"bandgap,kmid_frac_x,max_mass","(6, 21, 37)",3,-0.23670706543526707
kstart_frac_z + mid_adf_mean + mid_adf_min,"kstart_frac_z,mid_adf_mean,mid_adf_min","(31, 40, 41)",3,-0.2367509963529245
ehull + mid_nearest_Z + radius_mean,"ehull,mid_nearest_Z,radius_mean","(7, 44, 51)",3,-0.2367549869288006
ehull + mid_nearest_mass + radius_mean,"ehull,mid_nearest_mass,radius_mean","(7, 47, 51)",3,-0.2367549869288006
ehull + mid_nearest_Z4 + radius_mean,"ehull,mid_nearest_Z4,radius_mean","(7, 45, 51)",3,-0.2367549869288006
kvec_y + max_Z4 + start_nearest_dist,"kvec_y,max_Z4,start_nearest_dist","(33, 36, 59)",3,-0.23677952864596735
kvec_y + max_Z + start_nearest_dist,"kvec_y,max_Z,start_nearest_dist","(33, 35, 59)",3,-0.23677952864596735
kmid_frac_x + max_Z + start_nearest_dist,"kmid_frac_x,max_Z,start_nearest_dist","(21, 35, 59)",3,-0.2367865755772543
kmid_frac_x + max_Z4 + start_nearest_dist,"kmid_frac_x,max_Z4,start_nearest_dist","(21, 36, 59)",3,-0.2367865755772543
E_pfrac_VBM + kvec_y + radius_diff,"E_pfrac_VBM,kvec_y,radius_diff","(1, 33, 50)",3,-0.2367921874542958
band_binary + end_nearest_dist + start_nearest_dist,"band_binary,end_nearest_dist,start_nearest_dist","(5, 15, 59)",3,-0.23680676860154878
E_pfrac_CBM + kend_frac_x + kmid_frac_x,"E_pfrac_CBM,kend_frac_x,kmid_frac_x","(0, 18, 21)",3,-0.2368255885163578
E_pfrac_VBM + X_diff + band_binary,"E_pfrac_VBM,X_diff,band_binary","(1, 3, 5)",3,-0.23684016904619015
end_adf_min + kend_frac_z + radius_diff,"end_adf_min,kend_frac_z,radius_diff","(10, 20, 50)",3,-0.23690870347781265
kpath_real_distance + kvec_y + mid_adf_mean,"kpath_real_distance,kvec_y,mid_adf_mean","(26, 33, 40)",3,-0.23694154119346064
kend_frac_z + max_Z4 + start_nearest_Z,"kend_frac_z,max_Z4,start_nearest_Z","(20, 36, 57)",3,-0.2369445226965749
kend_frac_z + max_Z4 + start_nearest_Z4,"kend_frac_z,max_Z4,start_nearest_Z4","(20, 36, 58)",3,-0.2369445226965749
kend_frac_z + max_Z4 + start_nearest_mass,"kend_frac_z,max_Z4,start_nearest_mass","(20, 36, 60)",3,-0.2369445226965749
kend_frac_z + max_Z + start_nearest_Z4,"kend_frac_z,max_Z,start_nearest_Z4","(20, 35, 58)",3,-0.2369445226965749
kend_frac_z + max_Z + start_nearest_Z,"kend_frac_z,max_Z,start_nearest_Z","(20, 35, 57)",3,-0.2369445226965749
kend_frac_z + max_Z + start_nearest_mass,"kend_frac_z,max_Z,start_nearest_mass","(20, 35, 60)",3,-0.2369445226965749
kmid_frac_x + kmid_frac_z + start_nearest_dist,"kmid_frac_x,kmid_frac_z,start_nearest_dist","(21, 23, 59)",3,-0.23698517670162275
end_adf_mean + kend_degeneracy + start_adf_n_triplets,"end_adf_mean,kend_degeneracy,start_adf_n_triplets","(9, 17, 55)",3,-0.23699262992244446
end_adf_mean + kend_degeneracy + mid_adf_n_triplets,"end_adf_mean,kend_degeneracy,mid_adf_n_triplets","(9, 17, 42)",3,-0.23699262992244446
kmid_frac_y + kstart_frac_z + start_nearest_mass,"kmid_frac_y,kstart_frac_z,start_nearest_mass","(22, 31, 60)",3,-0.23702576803971426
kmid_frac_y + kstart_frac_z + start_nearest_Z4,"kmid_frac_y,kstart_frac_z,start_nearest_Z4","(22, 31, 58)",3,-0.23702576803971426
kmid_frac_y + kstart_frac_z + start_nearest_Z,"kmid_frac_y,kstart_frac_z,start_nearest_Z","(22, 31, 57)",3,-0.23702576803971426
end_adf_mean + kvec_x + kvec_y,"end_adf_mean,kvec_x,kvec_y","(9, 32, 33)",3,-0.2370260360869517
E_pfrac_CBM + bandgap + end_adf_std,"E_pfrac_CBM,bandgap,end_adf_std","(0, 6, 12)",3,-0.23702715317444945
kmid_frac_x + kpath_angle_deg + kvec_y,"kmid_frac_x,kpath_angle_deg,kvec_y","(21, 24, 33)",3,-0.23704738199942024
kend_frac_z + kstart_degeneracy + kvec_x,"kend_frac_z,kstart_degeneracy,kvec_x","(20, 28, 32)",3,-0.2370752438665607
kvec_y + min_mass + sum_Z4,"kvec_y,min_mass,sum_Z4","(33, 48, 61)",3,-0.2370773100335184
end_nearest_dist + kmid_frac_y + sum_Z4,"end_nearest_dist,kmid_frac_y,sum_Z4","(15, 22, 61)",3,-0.23709521889814153
ehull + end_adf_mean + start_adf_n_triplets,"ehull,end_adf_mean,start_adf_n_triplets","(7, 9, 55)",3,-0.23714819760001776
ehull + end_adf_mean + end_adf_n_triplets,"ehull,end_adf_mean,end_adf_n_triplets","(7, 9, 11)",3,-0.23714819760001776
ehull + end_adf_mean + mid_adf_n_triplets,"ehull,end_adf_mean,mid_adf_n_triplets","(7, 9, 42)",3,-0.23714819760001776
kmid_frac_x + kstart_frac_x + radius_diff,"kmid_frac_x,kstart_frac_x,radius_diff","(21, 29, 50)",3,-0.23714937493425606
X_mean + kstart_frac_x + mid_adf_mean,"X_mean,kstart_frac_x,mid_adf_mean","(4, 29, 40)",3,-0.2372452297676241
kmid_frac_z + max_mass + mean_Z,"kmid_frac_z,max_mass,mean_Z","(23, 37, 38)",3,-0.23727677368312222
kstart_frac_y + kstart_frac_z + radius_diff,"kstart_frac_y,kstart_frac_z,radius_diff","(30, 31, 50)",3,-0.23727939992311997
kmid_frac_x + kvec_x + start_nearest_dist,"kmid_frac_x,kvec_x,start_nearest_dist","(21, 32, 59)",3,-0.23730302355608773
kmid_frac_y + kpath_real_distance + kstart_frac_x,"kmid_frac_y,kpath_real_distance,kstart_frac_x","(22, 26, 29)",3,-0.23737058442614373
bandgap + kend_frac_z + mid_adf_std,"bandgap,kend_frac_z,mid_adf_std","(6, 20, 43)",3,-0.237401346508951
end_nearest_dist + kstart_degeneracy + kstart_frac_x,"end_nearest_dist,kstart_degeneracy,kstart_frac_x","(15, 28, 29)",3,-0.23747619568764705
band_binary + kpath_real_distance + radius_diff,"band_binary,kpath_real_distance,radius_diff","(5, 26, 50)",3,-0.2374779606532022
kmid_frac_z + kpath_real_distance + kpath_total_weight,"kmid_frac_z,kpath_real_distance,kpath_total_weight","(23, 26, 27)",3,-0.23749738448347513
kmid_frac_z + kvec_y + mid_adf_mean,"kmid_frac_z,kvec_y,mid_adf_mean","(23, 33, 40)",3,-0.23753678260571331
kpath_real_distance + max_Z + max_mass,"kpath_real_distance,max_Z,max_mass","(26, 35, 37)",3,-0.23757340402685592
kpath_real_distance + max_Z4 + max_mass,"kpath_real_distance,max_Z4,max_mass","(26, 36, 37)",3,-0.23757340402685592
bandgap + mid_adf_mean + start_adf_min,"bandgap,mid_adf_mean,start_adf_min","(6, 40, 54)",3,-0.23757463994088165
radius_diff + start_adf_min + start_nearest_dist,"radius_diff,start_adf_min,start_nearest_dist","(50, 54, 59)",3,-0.23757851957878354
kpath_total_weight + radius_diff + start_nearest_mass,"kpath_total_weight,radius_diff,start_nearest_mass","(27, 50, 60)",3,-0.23757914938154104
kpath_total_weight + radius_diff + start_nearest_Z,"kpath_total_weight,radius_diff,start_nearest_Z","(27, 50, 57)",3,-0.23757914938154104
kpath_total_weight + radius_diff + start_nearest_Z4,"kpath_total_weight,radius_diff,start_nearest_Z4","(27, 50, 58)",3,-0.23757914938154104
kend_degeneracy + kpath_real_distance + kstart_frac_x,"kend_degeneracy,kpath_real_distance,kstart_frac_x","(17, 26, 29)",3,-0.23760402420120305
kvec_x + max_Z4 + max_mass,"kvec_x,max_Z4,max_mass","(32, 36, 37)",3,-0.2376544002411401
kvec_x + max_Z + max_mass,"kvec_x,max_Z,max_mass","(32, 35, 37)",3,-0.2376544002411401
bandgap + kend_frac_x + kpath_real_distance,"bandgap,kend_frac_x,kpath_real_distance","(6, 18, 26)",3,-0.23769550871635348
E_pfrac_CBM + end_nearest_dist + kstart_frac_x,"E_pfrac_CBM,end_nearest_dist,kstart_frac_x","(0, 15, 29)",3,-0.23771402612782752
bandgap + kend_frac_y + start_nearest_Z,"bandgap,kend_frac_y,start_nearest_Z","(6, 19, 57)",3,-0.2377194841256014
bandgap + kend_frac_y + start_nearest_Z4,"bandgap,kend_frac_y,start_nearest_Z4","(6, 19, 58)",3,-0.2377194841256014
bandgap + kend_frac_y + start_nearest_mass,"bandgap,kend_frac_y,start_nearest_mass","(6, 19, 60)",3,-0.2377194841256014
X_diff + kend_frac_x + radius_mean,"X_diff,kend_frac_x,radius_mean","(3, 18, 51)",3,-0.2377395122993086
kend_frac_y + kmid_frac_x + mid_nearest_dist,"kend_frac_y,kmid_frac_x,mid_nearest_dist","(19, 21, 46)",3,-0.23775622490271217
max_Z4 + radius_mean + start_nearest_dist,"max_Z4,radius_mean,start_nearest_dist","(36, 51, 59)",3,-0.23776816887662316
max_Z + radius_mean + start_nearest_dist,"max_Z,radius_mean,start_nearest_dist","(35, 51, 59)",3,-0.23776816887662316
ehull + mid_nearest_dist + start_nearest_dist,"ehull,mid_nearest_dist,start_nearest_dist","(7, 46, 59)",3,-0.23777086957417648
end_nearest_Z4 + kstart_frac_y + mean_Z,"end_nearest_Z4,kstart_frac_y,mean_Z","(14, 30, 38)",3,-0.23778542021408597
end_nearest_Z + kstart_frac_y + mean_Z,"end_nearest_Z,kstart_frac_y,mean_Z","(13, 30, 38)",3,-0.23778542021408597
end_nearest_mass + kstart_frac_y + mean_Z,"end_nearest_mass,kstart_frac_y,mean_Z","(16, 30, 38)",3,-0.23778542021408597
kend_frac_y + kvec_y + mid_nearest_mass,"kend_frac_y,kvec_y,mid_nearest_mass","(19, 33, 47)",3,-0.2377902551740681
kend_frac_y + kvec_y + mid_nearest_Z4,"kend_frac_y,kvec_y,mid_nearest_Z4","(19, 33, 45)",3,-0.2377902551740681
kend_frac_y + kvec_y + mid_nearest_Z,"kend_frac_y,kvec_y,mid_nearest_Z","(19, 33, 44)",3,-0.2377902551740681
end_nearest_Z4 + kend_frac_z + max_mass,"end_nearest_Z4,kend_frac_z,max_mass","(14, 20, 37)",3,-0.23780811172124788
end_nearest_mass + kend_frac_z + max_mass,"end_nearest_mass,kend_frac_z,max_mass","(16, 20, 37)",3,-0.23780811172124788
end_nearest_Z + kend_frac_z + max_mass,"end_nearest_Z,kend_frac_z,max_mass","(13, 20, 37)",3,-0.23780811172124788
end_nearest_dist + kstart_degeneracy + max_Z,"end_nearest_dist,kstart_degeneracy,max_Z","(15, 28, 35)",3,-0.23784844064747818
end_nearest_dist + kstart_degeneracy + max_Z4,"end_nearest_dist,kstart_degeneracy,max_Z4","(15, 28, 36)",3,-0.23784844064747818
E_pfrac_VBM + kvec_x + start_nearest_dist,"E_pfrac_VBM,kvec_x,start_nearest_dist","(1, 32, 59)",3,-0.23786326816411513
kend_degeneracy + kstart_frac_x + mid_nearest_dist,"kend_degeneracy,kstart_frac_x,mid_nearest_dist","(17, 29, 46)",3,-0.23787985183378887
X_diff + kend_frac_z + kpath_angle_deg,"X_diff,kend_frac_z,kpath_angle_deg","(3, 20, 24)",3,-0.237899551027541
end_nearest_Z + kmid_frac_z + max_mass,"end_nearest_Z,kmid_frac_z,max_mass","(13, 23, 37)",3,-0.2379175343315194
end_nearest_Z4 + kmid_frac_z + max_mass,"end_nearest_Z4,kmid_frac_z,max_mass","(14, 23, 37)",3,-0.2379175343315194
end_nearest_mass + kmid_frac_z + max_mass,"end_nearest_mass,kmid_frac_z,max_mass","(16, 23, 37)",3,-0.2379175343315194
kstart_frac_z + mid_nearest_mass + sum_Z4,"kstart_frac_z,mid_nearest_mass,sum_Z4","(31, 47, 61)",3,-0.2379419532900156
kstart_frac_z + mid_nearest_Z + sum_Z4,"kstart_frac_z,mid_nearest_Z,sum_Z4","(31, 44, 61)",3,-0.2379419532900156
kstart_frac_z + mid_nearest_Z4 + sum_Z4,"kstart_frac_z,mid_nearest_Z4,sum_Z4","(31, 45, 61)",3,-0.2379419532900156
kmid_frac_x + kmid_frac_y + max_Z4,"kmid_frac_x,kmid_frac_y,max_Z4","(21, 22, 36)",3,-0.2379445886032606
kmid_frac_x + kmid_frac_y + max_Z,"kmid_frac_x,kmid_frac_y,max_Z","(21, 22, 35)",3,-0.2379445886032606
kstart_frac_y + max_Z + start_nearest_dist,"kstart_frac_y,max_Z,start_nearest_dist","(30, 35, 59)",3,-0.23795255230745024
kstart_frac_y + max_Z4 + start_nearest_dist,"kstart_frac_y,max_Z4,start_nearest_dist","(30, 36, 59)",3,-0.23795255230745024
X_mean + kend_frac_x + n_elements,"X_mean,kend_frac_x,n_elements","(4, 18, 49)",3,-0.23796982575469333
bandgap + kmid_frac_x + max_Z,"bandgap,kmid_frac_x,max_Z","(6, 21, 35)",3,-0.23797281141714022
bandgap + kmid_frac_x + max_Z4,"bandgap,kmid_frac_x,max_Z4","(6, 21, 36)",3,-0.23797281141714022
kpath_interior_degeneracy + kpath_total_weight + radius_diff,"kpath_interior_degeneracy,kpath_total_weight,radius_diff","(25, 27, 50)",3,-0.2379823403009132
kstart_frac_z + start_adf_mean + start_nearest_dist,"kstart_frac_z,start_adf_mean,start_nearest_dist","(31, 53, 59)",3,-0.23799280920173854
kend_frac_x + mid_nearest_dist + n_elements,"kend_frac_x,mid_nearest_dist,n_elements","(18, 46, 49)",3,-0.23799998166213862
bandgap + end_adf_std + kvec_z,"bandgap,end_adf_std,kvec_z","(6, 12, 34)",3,-0.23802640567580377
end_adf_min + end_nearest_dist + kend_frac_x,"end_adf_min,end_nearest_dist,kend_frac_x","(10, 15, 18)",3,-0.23803023755886898
bandgap + mid_adf_min + n_elements,"bandgap,mid_adf_min,n_elements","(6, 41, 49)",3,-0.2380343485233773
kend_frac_z + mid_nearest_Z4 + mid_nearest_dist,"kend_frac_z,mid_nearest_Z4,mid_nearest_dist","(20, 45, 46)",3,-0.23803647101270733
kend_frac_z + mid_nearest_Z + mid_nearest_dist,"kend_frac_z,mid_nearest_Z,mid_nearest_dist","(20, 44, 46)",3,-0.23803647101270733
E_pfrac_CBM + kend_frac_x + kend_frac_y,"E_pfrac_CBM,kend_frac_x,kend_frac_y","(0, 18, 19)",3,-0.23814934589836084
ehull + kpath_interior_degeneracy + kstart_frac_z,"ehull,kpath_interior_degeneracy,kstart_frac_z","(7, 25, 31)",3,-0.23816797233120662
