features,feat_list,indices,n_feat,cv5_r2
end_adf_n_triplets + end_adf_std,"end_adf_n_triplets,end_adf_std","(11, 12)",2,-0.29457943450769275
X_mean + start_nearest_dist,"X_mean,start_nearest_dist","(4, 59)",2,-0.2953584898075049
X_mean + kvec_x,"X_mean,kvec_x","(4, 32)",2,-0.29598674168994477
band_binary + radius_mean,"band_binary,radius_mean","(5, 51)",2,-0.2961407374095045
kpath_real_distance + mid_nearest_dist,"kpath_real_distance,mid_nearest_dist","(26, 46)",2,-0.296293315054619
kvec_y + min_mass,"kvec_y,min_mass","(33, 48)",2,-0.2968343192119348
kmid_frac_x + mid_nearest_dist,"kmid_frac_x,mid_nearest_dist","(21, 46)",2,-0.29693496126068186
X_mean + n_elements,"X_mean,n_elements","(4, 49)",2,-0.29773217310066774
kmid_frac_y + kvec_y,"kmid_frac_y,kvec_y","(22, 33)",2,-0.2977556525915593
E_pfrac_CBM + mid_nearest_dist,"E_pfrac_CBM,mid_nearest_dist","(0, 46)",2,-0.2980217903643048
radius_diff + start_nearest_mass,"radius_diff,start_nearest_mass","(50, 60)",2,-0.2984105860869051
radius_diff + start_nearest_Z,"radius_diff,start_nearest_Z","(50, 57)",2,-0.2984105860869051
radius_diff + start_nearest_Z4,"radius_diff,start_nearest_Z4","(50, 58)",2,-0.2984105860869051
mid_nearest_dist + min_mass,"mid_nearest_dist,min_mass","(46, 48)",2,-0.2992318697689829
end_adf_min + radius_mean,"end_adf_min,radius_mean","(10, 51)",2,-0.29945864743401235
mid_nearest_Z + radius_mean,"mid_nearest_Z,radius_mean","(44, 51)",2,-0.29953011491964926
mid_nearest_mass + radius_mean,"mid_nearest_mass,radius_mean","(47, 51)",2,-0.29953011491964926
mid_nearest_Z4 + radius_mean,"mid_nearest_Z4,radius_mean","(45, 51)",2,-0.29953011491964926
X_mean + radius_mean,"X_mean,radius_mean","(4, 51)",2,-0.2998022021662678
X_mean + kend_frac_y,"X_mean,kend_frac_y","(4, 19)",2,-0.29988935491309177
bandgap + kvec_z,"bandgap,kvec_z","(6, 34)",2,-0.3003641745961819
mid_adf_mean + radius_mean,"mid_adf_mean,radius_mean","(40, 51)",2,-0.30045935221886
kpath_real_distance + mean_Z,"kpath_real_distance,mean_Z","(26, 38)",2,-0.30095436784165075
kend_frac_y + radius_mean,"kend_frac_y,radius_mean","(19, 51)",2,-0.3010590721272792
ehull + kmid_frac_x,"ehull,kmid_frac_x","(7, 21)",2,-0.3022655734385273
X_mean + end_nearest_Z4,"X_mean,end_nearest_Z4","(4, 14)",2,-0.30268860564550515
X_mean + end_nearest_Z,"X_mean,end_nearest_Z","(4, 13)",2,-0.30268860564550515
X_mean + end_nearest_mass,"X_mean,end_nearest_mass","(4, 16)",2,-0.30268860564550515
mean_Z + mid_nearest_dist,"mean_Z,mid_nearest_dist","(38, 46)",2,-0.3028967325620444
bandgap + kend_frac_z,"bandgap,kend_frac_z","(6, 20)",2,-0.30449407235410664
end_adf_n_triplets + mean_Z,"end_adf_n_triplets,mean_Z","(11, 38)",2,-0.30493560088317323
E_pfrac_CBM + radius_mean,"E_pfrac_CBM,radius_mean","(0, 51)",2,-0.3051237096949994
bandgap + kstart_frac_z,"bandgap,kstart_frac_z","(6, 31)",2,-0.3060088239708311
kmid_frac_x + start_nearest_dist,"kmid_frac_x,start_nearest_dist","(21, 59)",2,-0.30632789291187984
kvec_z + radius_mean,"kvec_z,radius_mean","(34, 51)",2,-0.3065893631994764
bandgap + kmid_frac_z,"bandgap,kmid_frac_z","(6, 23)",2,-0.30718789459977197
end_nearest_Z4 + radius_mean,"end_nearest_Z4,radius_mean","(14, 51)",2,-0.30725292101030194
end_nearest_Z + radius_mean,"end_nearest_Z,radius_mean","(13, 51)",2,-0.30725292101030194
end_nearest_mass + radius_mean,"end_nearest_mass,radius_mean","(16, 51)",2,-0.30725292101030194
end_adf_min + end_nearest_dist,"end_adf_min,end_nearest_dist","(10, 15)",2,-0.30769235726181426
kvec_x + radius_diff,"kvec_x,radius_diff","(32, 50)",2,-0.3084668329610226
max_Z4 + mid_nearest_dist,"max_Z4,mid_nearest_dist","(36, 46)",2,-0.3091760072402736
max_Z + mid_nearest_dist,"max_Z,mid_nearest_dist","(35, 46)",2,-0.3091760072402736
bandgap + min_mass,"bandgap,min_mass","(6, 48)",2,-0.3095637564889645
kend_frac_y + kvec_y,"kend_frac_y,kvec_y","(19, 33)",2,-0.31038563211124937
band_binary + bandgap,"band_binary,bandgap","(5, 6)",2,-0.3108791103261006
radius_mean + sum_Z4,"radius_mean,sum_Z4","(51, 61)",2,-0.3112857292271337
bandgap + kstart_frac_y,"bandgap,kstart_frac_y","(6, 30)",2,-0.31201837628018786
kvec_y + sum_Z4,"kvec_y,sum_Z4","(33, 61)",2,-0.31321603290369493
ehull + kend_frac_x,"ehull,kend_frac_x","(7, 18)",2,-0.3141388210671218
end_nearest_dist + max_Z4,"end_nearest_dist,max_Z4","(15, 36)",2,-0.3141426803400029
end_nearest_dist + max_Z,"end_nearest_dist,max_Z","(15, 35)",2,-0.3141426803400029
end_nearest_dist + max_mass,"end_nearest_dist,max_mass","(15, 37)",2,-0.3144994332346355
kstart_frac_x + mid_nearest_dist,"kstart_frac_x,mid_nearest_dist","(29, 46)",2,-0.3149062746558867
end_adf_n_triplets + kpath_angle_deg,"end_adf_n_triplets,kpath_angle_deg","(11, 24)",2,-0.31690589448385953
kstart_frac_z + radius_mean,"kstart_frac_z,radius_mean","(31, 51)",2,-0.31726425589768603
kvec_y + max_Z,"kvec_y,max_Z","(33, 35)",2,-0.3174028208718519
kvec_y + max_Z4,"kvec_y,max_Z4","(33, 36)",2,-0.3174028208718519
kvec_x + start_nearest_dist,"kvec_x,start_nearest_dist","(32, 59)",2,-0.31746942984977167
radius_diff + radius_mean,"radius_diff,radius_mean","(50, 51)",2,-0.31769267820867786
kvec_y + max_mass,"kvec_y,max_mass","(33, 37)",2,-0.31814630395983967
ehull + kmid_frac_y,"ehull,kmid_frac_y","(7, 22)",2,-0.3186759000205883
bandgap + kstart_frac_x,"bandgap,kstart_frac_x","(6, 29)",2,-0.31877408143249253
bandgap + n_elements,"bandgap,n_elements","(6, 49)",2,-0.3191843722946733
X_mean + kmid_frac_y,"X_mean,kmid_frac_y","(4, 22)",2,-0.3194881899371496
ehull + mid_adf_min,"ehull,mid_adf_min","(7, 41)",2,-0.31950407626044386
end_adf_n_triplets + start_adf_min,"end_adf_n_triplets,start_adf_min","(11, 54)",2,-0.3201553739172728
mid_adf_n_triplets + start_adf_min,"mid_adf_n_triplets,start_adf_min","(42, 54)",2,-0.3201553739172728
radius_mean + start_adf_min,"radius_mean,start_adf_min","(51, 54)",2,-0.3201585783566171
kmid_frac_x + kvec_y,"kmid_frac_x,kvec_y","(21, 33)",2,-0.3213146139633209
X_mean + kend_frac_z,"X_mean,kend_frac_z","(4, 20)",2,-0.3219680235662762
bandgap + kstart_degeneracy,"bandgap,kstart_degeneracy","(6, 28)",2,-0.32197440292409296
end_adf_n_triplets + mid_adf_min,"end_adf_n_triplets,mid_adf_min","(11, 41)",2,-0.32218037871583
max_mass + mid_nearest_dist,"max_mass,mid_nearest_dist","(37, 46)",2,-0.32258188573672186
mean_Z + start_nearest_Z4,"mean_Z,start_nearest_Z4","(38, 58)",2,-0.32307269095090857
mean_Z + start_nearest_mass,"mean_Z,start_nearest_mass","(38, 60)",2,-0.32307269095090857
mean_Z + start_nearest_Z,"mean_Z,start_nearest_Z","(38, 57)",2,-0.32307269095090857
end_adf_n_triplets + max_Z,"end_adf_n_triplets,max_Z","(11, 35)",2,-0.32392832747064987
end_adf_n_triplets + max_Z4,"end_adf_n_triplets,max_Z4","(11, 36)",2,-0.32392832747064987
kvec_y + mean_Z,"kvec_y,mean_Z","(33, 38)",2,-0.32454148583420717
ehull + max_mass,"ehull,max_mass","(7, 37)",2,-0.3249537115659356
X_mean + kstart_frac_z,"X_mean,kstart_frac_z","(4, 31)",2,-0.3253586470491137
bandgap + mid_nearest_dist,"bandgap,mid_nearest_dist","(6, 46)",2,-0.32595163795087023
band_binary + kvec_y,"band_binary,kvec_y","(5, 33)",2,-0.32647286945116644
n_elements + radius_mean,"n_elements,radius_mean","(49, 51)",2,-0.3268482484976519
mean_Z + radius_mean,"mean_Z,radius_mean","(38, 51)",2,-0.32696892641678676
kend_frac_z + radius_mean,"kend_frac_z,radius_mean","(20, 51)",2,-0.32739436227495106
bandgap + kvec_x,"bandgap,kvec_x","(6, 32)",2,-0.3277619256780021
kvec_y + start_nearest_mass,"kvec_y,start_nearest_mass","(33, 60)",2,-0.3288951726767818
kvec_y + start_nearest_Z,"kvec_y,start_nearest_Z","(33, 57)",2,-0.3288951726767818
kvec_y + start_nearest_Z4,"kvec_y,start_nearest_Z4","(33, 58)",2,-0.3288951726767818
X_mean + kstart_frac_y,"X_mean,kstart_frac_y","(4, 30)",2,-0.3289166814336384
kmid_frac_z + radius_mean,"kmid_frac_z,radius_mean","(23, 51)",2,-0.3298502258251871
mid_nearest_dist + radius_mean,"mid_nearest_dist,radius_mean","(46, 51)",2,-0.3299202589046019
band_binary + ehull,"band_binary,ehull","(5, 7)",2,-0.33009708980101193
end_nearest_dist + start_nearest_mass,"end_nearest_dist,start_nearest_mass","(15, 60)",2,-0.3302953182310533
end_nearest_dist + start_nearest_Z4,"end_nearest_dist,start_nearest_Z4","(15, 58)",2,-0.3302953182310533
end_nearest_dist + start_nearest_Z,"end_nearest_dist,start_nearest_Z","(15, 57)",2,-0.3302953182310533
end_nearest_dist + kvec_x,"end_nearest_dist,kvec_x","(15, 32)",2,-0.3306162819325751
mean_Z + start_nearest_dist,"mean_Z,start_nearest_dist","(38, 59)",2,-0.33082046049394936
kstart_degeneracy + radius_mean,"kstart_degeneracy,radius_mean","(28, 51)",2,-0.3314051101066348
X_mean + kmid_frac_z,"X_mean,kmid_frac_z","(4, 23)",2,-0.33295755133228244
X_mean + kmid_frac_x,"X_mean,kmid_frac_x","(4, 21)",2,-0.3330713413681267
bandgap + mid_adf_min,"bandgap,mid_adf_min","(6, 41)",2,-0.33410120138639654
bandgap + mean_Z,"bandgap,mean_Z","(6, 38)",2,-0.3344203696982431
E_pfrac_CBM + end_nearest_dist,"E_pfrac_CBM,end_nearest_dist","(0, 15)",2,-0.3344327884343331
kpath_total_weight + radius_mean,"kpath_total_weight,radius_mean","(27, 51)",2,-0.335289887137561
kstart_frac_x + radius_mean,"kstart_frac_x,radius_mean","(29, 51)",2,-0.3354431359728219
end_adf_min + start_nearest_dist,"end_adf_min,start_nearest_dist","(10, 59)",2,-0.33570781904064917
ehull + kvec_z,"ehull,kvec_z","(7, 34)",2,-0.33584194034737097
mid_nearest_dist + radius_diff,"mid_nearest_dist,radius_diff","(46, 50)",2,-0.33587403943075783
end_adf_n_triplets + max_mass,"end_adf_n_triplets,max_mass","(11, 37)",2,-0.3359106497494776
end_nearest_dist + mid_nearest_dist,"end_nearest_dist,mid_nearest_dist","(15, 46)",2,-0.33591281094383346
ehull + mid_adf_mean,"ehull,mid_adf_mean","(7, 40)",2,-0.3367052113541146
kvec_y + kvec_z,"kvec_y,kvec_z","(33, 34)",2,-0.3372962815375848
start_nearest_Z + start_nearest_dist,"start_nearest_Z,start_nearest_dist","(57, 59)",2,-0.3374478599043357
start_nearest_Z4 + start_nearest_dist,"start_nearest_Z4,start_nearest_dist","(58, 59)",2,-0.3374478599043357
E_pfrac_CBM + bandgap,"E_pfrac_CBM,bandgap","(0, 6)",2,-0.3383840375104626
kpath_interior_degeneracy + radius_mean,"kpath_interior_degeneracy,radius_mean","(25, 51)",2,-0.3395334358457132
mean_Z + start_adf_n_triplets,"mean_Z,start_adf_n_triplets","(38, 55)",2,-0.3397749139345292
mean_Z + mid_adf_n_triplets,"mean_Z,mid_adf_n_triplets","(38, 42)",2,-0.3397749139345292
kend_frac_x + kvec_y,"kend_frac_x,kvec_y","(18, 33)",2,-0.34033190800374274
kstart_frac_y + kvec_y,"kstart_frac_y,kvec_y","(30, 33)",2,-0.3404383091663746
X_diff + mean_Z,"X_diff,mean_Z","(3, 38)",2,-0.3413399485538831
kstart_frac_y + radius_mean,"kstart_frac_y,radius_mean","(30, 51)",2,-0.3416363039630369
min_mass + start_nearest_dist,"min_mass,start_nearest_dist","(48, 59)",2,-0.34167769577477736
bandgap + start_nearest_Z,"bandgap,start_nearest_Z","(6, 57)",2,-0.3416949888379716
bandgap + start_nearest_Z4,"bandgap,start_nearest_Z4","(6, 58)",2,-0.3416949888379716
bandgap + start_nearest_mass,"bandgap,start_nearest_mass","(6, 60)",2,-0.3416949888379716
end_adf_std + start_nearest_dist,"end_adf_std,start_nearest_dist","(12, 59)",2,-0.34262068613159113
X_mean + kstart_frac_x,"X_mean,kstart_frac_x","(4, 29)",2,-0.34317479649260285
ehull + max_Z4,"ehull,max_Z4","(7, 36)",2,-0.3432358290662439
ehull + max_Z,"ehull,max_Z","(7, 35)",2,-0.3432358290662439
E_pfrac_CBM + kvec_y,"E_pfrac_CBM,kvec_y","(0, 33)",2,-0.34334073636995494
ehull + start_adf_min,"ehull,start_adf_min","(7, 54)",2,-0.3435430377780556
bandgap + radius_diff,"bandgap,radius_diff","(6, 50)",2,-0.3438585221582683
end_adf_mean + kvec_y,"end_adf_mean,kvec_y","(9, 33)",2,-0.34697885761167324
ehull + start_nearest_Z4,"ehull,start_nearest_Z4","(7, 58)",2,-0.34745565460728356
ehull + start_nearest_mass,"ehull,start_nearest_mass","(7, 60)",2,-0.34745565460728356
ehull + start_nearest_Z,"ehull,start_nearest_Z","(7, 57)",2,-0.34745565460728356
ehull + mean_Z,"ehull,mean_Z","(7, 38)",2,-0.3486678170601934
X_diff + mid_nearest_dist,"X_diff,mid_nearest_dist","(3, 46)",2,-0.34944655922371665
ehull + mid_nearest_Z,"ehull,mid_nearest_Z","(7, 44)",2,-0.35065018948835525
ehull + mid_nearest_Z4,"ehull,mid_nearest_Z4","(7, 45)",2,-0.35065018948835525
ehull + mid_nearest_mass,"ehull,mid_nearest_mass","(7, 47)",2,-0.35065018948835525
X_diff + start_nearest_dist,"X_diff,start_nearest_dist","(3, 59)",2,-0.3509724352314344
end_nearest_Z4 + mid_adf_n_triplets,"end_nearest_Z4,mid_adf_n_triplets","(14, 42)",2,-0.3512440077120411
end_nearest_Z4 + start_adf_n_triplets,"end_nearest_Z4,start_adf_n_triplets","(14, 55)",2,-0.3512440077120411
end_nearest_mass + mid_adf_n_triplets,"end_nearest_mass,mid_adf_n_triplets","(16, 42)",2,-0.3512440077120411
end_nearest_Z + mid_adf_n_triplets,"end_nearest_Z,mid_adf_n_triplets","(13, 42)",2,-0.3512440077120411
end_nearest_Z + start_adf_n_triplets,"end_nearest_Z,start_adf_n_triplets","(13, 55)",2,-0.3512440077120411
end_nearest_mass + start_adf_n_triplets,"end_nearest_mass,start_adf_n_triplets","(16, 55)",2,-0.3512440077120411
X_mean + ehull,"X_mean,ehull","(4, 7)",2,-0.35129271816551694
ehull + kstart_degeneracy,"ehull,kstart_degeneracy","(7, 28)",2,-0.3514983355931761
kvec_z + start_nearest_dist,"kvec_z,start_nearest_dist","(34, 59)",2,-0.3517691590281954
kpath_real_distance + radius_mean,"kpath_real_distance,radius_mean","(26, 51)",2,-0.3518596414924697
X_mean + kstart_degeneracy,"X_mean,kstart_degeneracy","(4, 28)",2,-0.3519333806898756
kend_frac_y + start_nearest_dist,"kend_frac_y,start_nearest_dist","(19, 59)",2,-0.35271564133316613
mid_adf_mean + start_nearest_dist,"mid_adf_mean,start_nearest_dist","(40, 59)",2,-0.35304423711693833
X_mean + kend_frac_x,"X_mean,kend_frac_x","(4, 18)",2,-0.353438522090434
ehull + kend_frac_z,"ehull,kend_frac_z","(7, 20)",2,-0.3536923591106783
end_adf_n_triplets + end_nearest_Z4,"end_adf_n_triplets,end_nearest_Z4","(11, 14)",2,-0.35376448768084945
end_adf_n_triplets + end_nearest_Z,"end_adf_n_triplets,end_nearest_Z","(11, 13)",2,-0.35376448768084945
end_adf_n_triplets + end_nearest_mass,"end_adf_n_triplets,end_nearest_mass","(11, 16)",2,-0.35376448768084945
ehull + kmid_frac_z,"ehull,kmid_frac_z","(7, 23)",2,-0.35438415324442574
kend_frac_x + start_nearest_dist,"kend_frac_x,start_nearest_dist","(18, 59)",2,-0.3546664320528839
X_diff + bandgap,"X_diff,bandgap","(3, 6)",2,-0.35513516681428847
X_diff + kvec_x,"X_diff,kvec_x","(3, 32)",2,-0.35665522676390504
mean_Z + radius_diff,"mean_Z,radius_diff","(38, 50)",2,-0.3568425880701399
kvec_x + mean_Z,"kvec_x,mean_Z","(32, 38)",2,-0.3568573472294706
kmid_frac_z + kvec_y,"kmid_frac_z,kvec_y","(23, 33)",2,-0.35744033354383975
kvec_y + n_elements,"kvec_y,n_elements","(33, 49)",2,-0.3580593001732899
ehull + kstart_frac_z,"ehull,kstart_frac_z","(7, 31)",2,-0.3584930948416795
kstart_frac_z + kvec_y,"kstart_frac_z,kvec_y","(31, 33)",2,-0.3587858063643395
X_mean + mid_nearest_dist,"X_mean,mid_nearest_dist","(4, 46)",2,-0.3596693300153019
kpath_real_distance + start_nearest_dist,"kpath_real_distance,start_nearest_dist","(26, 59)",2,-0.36044872554118035
ehull + kend_degeneracy,"ehull,kend_degeneracy","(7, 17)",2,-0.3617989529569831
kmid_frac_y + radius_mean,"kmid_frac_y,radius_mean","(22, 51)",2,-0.36230149781644416
kstart_degeneracy + kvec_y,"kstart_degeneracy,kvec_y","(28, 33)",2,-0.3626073107481852
kend_degeneracy + radius_mean,"kend_degeneracy,radius_mean","(17, 51)",2,-0.36364760622431885
end_adf_n_triplets + kvec_z,"end_adf_n_triplets,kvec_z","(11, 34)",2,-0.3638809689148304
max_mass + radius_mean,"max_mass,radius_mean","(37, 51)",2,-0.36472163198772584
kend_frac_z + kvec_y,"kend_frac_z,kvec_y","(20, 33)",2,-0.365106509475452
ehull + kstart_frac_y,"ehull,kstart_frac_y","(7, 30)",2,-0.3651131228287861
ehull + start_nearest_dist,"ehull,start_nearest_dist","(7, 59)",2,-0.3653560332336531
end_adf_std + start_adf_n_triplets,"end_adf_std,start_adf_n_triplets","(12, 55)",2,-0.3661318032686839
end_adf_std + mid_adf_n_triplets,"end_adf_std,mid_adf_n_triplets","(12, 42)",2,-0.3661318032686839
end_nearest_dist + kvec_y,"end_nearest_dist,kvec_y","(15, 33)",2,-0.3664932872055529
X_mean + mean_Z,"X_mean,mean_Z","(4, 38)",2,-0.3664995382399455
start_adf_min + start_nearest_dist,"start_adf_min,start_nearest_dist","(54, 59)",2,-0.36748105921995694
kstart_frac_x + kvec_y,"kstart_frac_x,kvec_y","(29, 33)",2,-0.36816931649407525
end_adf_n_triplets + mid_nearest_Z4,"end_adf_n_triplets,mid_nearest_Z4","(11, 45)",2,-0.3688263104203906
end_adf_n_triplets + mid_nearest_mass,"end_adf_n_triplets,mid_nearest_mass","(11, 47)",2,-0.3688263104203906
mid_adf_n_triplets + mid_nearest_Z4,"mid_adf_n_triplets,mid_nearest_Z4","(42, 45)",2,-0.3688263104203906
mid_adf_n_triplets + mid_nearest_mass,"mid_adf_n_triplets,mid_nearest_mass","(42, 47)",2,-0.3688263104203906
mid_adf_n_triplets + mid_nearest_Z,"mid_adf_n_triplets,mid_nearest_Z","(42, 44)",2,-0.3688263104203906
end_adf_n_triplets + mid_nearest_Z,"end_adf_n_triplets,mid_nearest_Z","(11, 44)",2,-0.3688263104203906
kvec_y + start_nearest_dist,"kvec_y,start_nearest_dist","(33, 59)",2,-0.3709509398545955
n_elements + start_nearest_dist,"n_elements,start_nearest_dist","(49, 59)",2,-0.37183876603987265
kstart_degeneracy + start_nearest_dist,"kstart_degeneracy,start_nearest_dist","(28, 59)",2,-0.3725155756592474
X_mean + mid_nearest_mass,"X_mean,mid_nearest_mass","(4, 47)",2,-0.3727188119384843
X_mean + mid_nearest_Z,"X_mean,mid_nearest_Z","(4, 44)",2,-0.3727188119384843
X_mean + mid_nearest_Z4,"X_mean,mid_nearest_Z4","(4, 45)",2,-0.3727188119384843
ehull + radius_diff,"ehull,radius_diff","(7, 50)",2,-0.37361718262326815
end_adf_n_triplets + min_mass,"end_adf_n_triplets,min_mass","(11, 48)",2,-0.37539490281889404
mid_adf_n_triplets + min_mass,"mid_adf_n_triplets,min_mass","(42, 48)",2,-0.37539490281889404
max_Z4 + radius_mean,"max_Z4,radius_mean","(36, 51)",2,-0.3758038882596771
max_Z + radius_mean,"max_Z,radius_mean","(35, 51)",2,-0.3758038882596771
band_binary + start_nearest_dist,"band_binary,start_nearest_dist","(5, 59)",2,-0.3761802806765302
max_mass + mid_adf_n_triplets,"max_mass,mid_adf_n_triplets","(37, 42)",2,-0.37700328351747336
max_mass + start_adf_n_triplets,"max_mass,start_adf_n_triplets","(37, 55)",2,-0.37700328351747336
kpath_angle_deg + mid_adf_n_triplets,"kpath_angle_deg,mid_adf_n_triplets","(24, 42)",2,-0.3774996599573182
kpath_angle_deg + start_adf_n_triplets,"kpath_angle_deg,start_adf_n_triplets","(24, 55)",2,-0.3774996599573182
end_adf_n_triplets + kmid_frac_x,"end_adf_n_triplets,kmid_frac_x","(11, 21)",2,-0.3779970187885192
kstart_frac_z + start_nearest_dist,"kstart_frac_z,start_nearest_dist","(31, 59)",2,-0.3795387497948194
X_mean + end_nearest_dist,"X_mean,end_nearest_dist","(4, 15)",2,-0.3799210263387316
kend_frac_z + start_nearest_dist,"kend_frac_z,start_nearest_dist","(20, 59)",2,-0.38086409640248886
max_Z + start_adf_n_triplets,"max_Z,start_adf_n_triplets","(35, 55)",2,-0.3809482983553796
max_Z4 + mid_adf_n_triplets,"max_Z4,mid_adf_n_triplets","(36, 42)",2,-0.3809482983553796
max_Z + mid_adf_n_triplets,"max_Z,mid_adf_n_triplets","(35, 42)",2,-0.3809482983553796
max_Z4 + start_adf_n_triplets,"max_Z4,start_adf_n_triplets","(36, 55)",2,-0.3809482983553796
kstart_frac_x + start_nearest_dist,"kstart_frac_x,start_nearest_dist","(29, 59)",2,-0.38215377654237753
kmid_frac_z + start_nearest_dist,"kmid_frac_z,start_nearest_dist","(23, 59)",2,-0.382503824756498
mid_adf_min + start_nearest_dist,"mid_adf_min,start_nearest_dist","(41, 59)",2,-0.38257071751179605
start_nearest_dist + sum_Z4,"start_nearest_dist,sum_Z4","(59, 61)",2,-0.38269446798893036
mid_nearest_dist + start_nearest_Z4,"mid_nearest_dist,start_nearest_Z4","(46, 58)",2,-0.38541513531446797
mid_nearest_dist + start_nearest_Z,"mid_nearest_dist,start_nearest_Z","(46, 57)",2,-0.38541513531446797
mid_nearest_dist + start_nearest_mass,"mid_nearest_dist,start_nearest_mass","(46, 60)",2,-0.38541513531446797
max_mass + start_nearest_dist,"max_mass,start_nearest_dist","(37, 59)",2,-0.38651547439779915
kpath_real_distance + kvec_y,"kpath_real_distance,kvec_y","(26, 33)",2,-0.38910811282641705
ehull + n_elements,"ehull,n_elements","(7, 49)",2,-0.38942265827941247
X_diff + radius_mean,"X_diff,radius_mean","(3, 51)",2,-0.3901355737032248
X_diff + X_mean,"X_diff,X_mean","(3, 4)",2,-0.39029935204695193
mid_nearest_Z4 + start_nearest_dist,"mid_nearest_Z4,start_nearest_dist","(45, 59)",2,-0.3905781120273636
mid_nearest_mass + start_nearest_dist,"mid_nearest_mass,start_nearest_dist","(47, 59)",2,-0.3905781120273636
mid_nearest_Z + start_nearest_dist,"mid_nearest_Z,start_nearest_dist","(44, 59)",2,-0.3905781120273636
mid_nearest_dist + start_nearest_dist,"mid_nearest_dist,start_nearest_dist","(46, 59)",2,-0.39060256561809126
kstart_frac_y + start_nearest_dist,"kstart_frac_y,start_nearest_dist","(30, 59)",2,-0.39084236106974685
ehull + kstart_frac_x,"ehull,kstart_frac_x","(7, 29)",2,-0.3918480833698167
mid_adf_min + mid_adf_n_triplets,"mid_adf_min,mid_adf_n_triplets","(41, 42)",2,-0.3921035761334557
mid_adf_min + start_adf_n_triplets,"mid_adf_min,start_adf_n_triplets","(41, 55)",2,-0.3921035761334557
E_pfrac_VBM + mid_nearest_dist,"E_pfrac_VBM,mid_nearest_dist","(1, 46)",2,-0.3927365088504503
kpath_total_weight + start_nearest_dist,"kpath_total_weight,start_nearest_dist","(27, 59)",2,-0.39472916393241986
kvec_x + mid_nearest_dist,"kvec_x,mid_nearest_dist","(32, 46)",2,-0.3952621181741189
X_mean + kpath_angle_deg,"X_mean,kpath_angle_deg","(4, 24)",2,-0.3952736872902964
kpath_interior_degeneracy + start_nearest_dist,"kpath_interior_degeneracy,start_nearest_dist","(25, 59)",2,-0.39736637051712886
mid_nearest_mass + start_adf_n_triplets,"mid_nearest_mass,start_adf_n_triplets","(47, 55)",2,-0.40064003655751657
mid_nearest_Z4 + start_adf_n_triplets,"mid_nearest_Z4,start_adf_n_triplets","(45, 55)",2,-0.40064003655751657
mid_nearest_Z + start_adf_n_triplets,"mid_nearest_Z,start_adf_n_triplets","(44, 55)",2,-0.40064003655751657
end_nearest_Z4 + start_nearest_dist,"end_nearest_Z4,start_nearest_dist","(14, 59)",2,-0.4020314393983357
end_nearest_Z + start_nearest_dist,"end_nearest_Z,start_nearest_dist","(13, 59)",2,-0.4020314393983357
end_nearest_mass + start_nearest_dist,"end_nearest_mass,start_nearest_dist","(16, 59)",2,-0.4020314393983357
kmid_frac_y + start_nearest_dist,"kmid_frac_y,start_nearest_dist","(22, 59)",2,-0.40321897790764794
kend_degeneracy + start_nearest_dist,"kend_degeneracy,start_nearest_dist","(17, 59)",2,-0.4062107013809193
max_Z + start_nearest_dist,"max_Z,start_nearest_dist","(35, 59)",2,-0.4069757223525136
max_Z4 + start_nearest_dist,"max_Z4,start_nearest_dist","(36, 59)",2,-0.4069757223525136
band_binary + mid_adf_n_triplets,"band_binary,mid_adf_n_triplets","(5, 42)",2,-0.4072151355792353
band_binary + start_adf_n_triplets,"band_binary,start_adf_n_triplets","(5, 55)",2,-0.4072151355792353
band_binary + end_adf_n_triplets,"band_binary,end_adf_n_triplets","(5, 11)",2,-0.4072151355792353
E_pfrac_CBM + mid_adf_n_triplets,"E_pfrac_CBM,mid_adf_n_triplets","(0, 42)",2,-0.40855361076384905
E_pfrac_CBM + end_adf_n_triplets,"E_pfrac_CBM,end_adf_n_triplets","(0, 11)",2,-0.40855361076384905
E_pfrac_CBM + start_adf_n_triplets,"E_pfrac_CBM,start_adf_n_triplets","(0, 55)",2,-0.40855361076384905
ehull + radius_mean,"ehull,radius_mean","(7, 51)",2,-0.4115467043818934
kvec_z + start_adf_n_triplets,"kvec_z,start_adf_n_triplets","(34, 55)",2,-0.4137254211528715
kvec_z + mid_adf_n_triplets,"kvec_z,mid_adf_n_triplets","(34, 42)",2,-0.4137254211528715
X_diff + ehull,"X_diff,ehull","(3, 7)",2,-0.4140599164470539
start_adf_min + start_adf_n_triplets,"start_adf_min,start_adf_n_triplets","(54, 55)",2,-0.4228612736920286
E_pfrac_CBM + start_nearest_dist,"E_pfrac_CBM,start_nearest_dist","(0, 59)",2,-0.42322467303306555
end_nearest_dist + start_nearest_dist,"end_nearest_dist,start_nearest_dist","(15, 59)",2,-0.4247718592104304
end_adf_n_triplets + kend_frac_y,"end_adf_n_triplets,kend_frac_y","(11, 19)",2,-0.42928012329439974
kvec_x + kvec_y,"kvec_x,kvec_y","(32, 33)",2,-0.429859018151193
bandgap + ehull,"bandgap,ehull","(6, 7)",2,-0.43657490292273915
kend_frac_y + start_adf_n_triplets,"kend_frac_y,start_adf_n_triplets","(19, 55)",2,-0.43928366808989666
kend_frac_y + mid_adf_n_triplets,"kend_frac_y,mid_adf_n_triplets","(19, 42)",2,-0.43928366808989666
