Formula,uid,kpath,Rashba_parameter,band_binary,bandgap,ehull,kpath_real_distance,kpath_angle_deg,kvec_x,kvec_y,kvec_z,kstart_frac_x,kstart_frac_y,kstart_frac_z,kend_frac_x,kend_frac_y,kend_frac_z,kmid_frac_x,kmid_frac_y,kmid_frac_z,kstart_degeneracy,kend_degeneracy,kpath_interior_degeneracy,kpath_total_weight,start_nearest_dist,start_nearest_Z,start_nearest_mass,start_nearest_Z4,start_coord_2A,start_rdf_sum_2A,start_rdf_Z_2A,start_rdf_Z4_2A,start_rdf_mass_2A,start_mean_Z_2A,start_max_Z_2A,start_coord_4A,start_rdf_sum_4A,start_rdf_Z_4A,start_rdf_Z4_4A,start_rdf_mass_4A,start_mean_Z_4A,start_max_Z_4A,start_adf_mean,start_adf_std,start_adf_min,start_adf_max,start_adf_n_triplets,mid_nearest_dist,mid_nearest_Z,mid_nearest_mass,mid_nearest_Z4,mid_coord_2A,mid_rdf_sum_2A,mid_rdf_Z_2A,mid_rdf_Z4_2A,mid_rdf_mass_2A,mid_mean_Z_2A,mid_max_Z_2A,mid_coord_4A,mid_rdf_sum_4A,mid_rdf_Z_4A,mid_rdf_Z4_4A,mid_rdf_mass_4A,mid_mean_Z_4A,mid_max_Z_4A,mid_adf_mean,mid_adf_std,mid_adf_min,mid_adf_max,mid_adf_n_triplets,end_nearest_dist,end_nearest_Z,end_nearest_mass,end_nearest_Z4,end_coord_2A,end_rdf_sum_2A,end_rdf_Z_2A,end_rdf_Z4_2A,end_rdf_mass_2A,end_mean_Z_2A,end_max_Z_2A,end_coord_4A,end_rdf_sum_4A,end_rdf_Z_4A,end_rdf_Z4_4A,end_rdf_mass_4A,end_mean_Z_4A,end_max_Z_4A,end_adf_mean,end_adf_std,end_adf_min,end_adf_max,end_adf_n_triplets,max_Z,max_Z4,max_mass,min_mass,radius_mean,radius_diff,X_mean,X_diff,n_elements,mean_Z,sum_Z4,E_pfrac_VBM,E_pfrac_CBM,E_pfrac_relevant
TiHf3Se8,3e1923c616ad,S->G,0.626,0,0.722,0.166,0.660065055732327,-130.86288740334143,-0.4318482769931407,-0.4991922910632491,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1,1,2,4,7.569331915918704,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.73132432704432,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.777874927659146,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.7987767433307077,0.1594418578290933,0.7987767433307077
Cr2Mo2Se8,60065d3bbcf2,X->G,1.173,0,0.837,0.016,0.4801730141865662,180.0,-0.4801730141865662,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.72165816713012,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.6127723982471345,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.72181262091608,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.1629753879269453,0.1203719765762379,0.1629753879269453
Cr2Mo2Se8,60065d3bbcf2,Y->S,1.124,0,0.837,0.016,0.4801730141865662,0.0,0.4801730141865662,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.25,0.5,0.0,1,1,2,4,7.565719654847079,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.739395572057748,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.565805308174591,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.1629753879269453,0.1203719765762379,0.1629753879269453
CrMo3Se8,a7233837cfe9,X->G,1.288,0,0.971,0.01,0.47646673247984356,180.0,-0.47646673247984356,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.7416141799204805,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.615786354570457,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.780369592291732,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2003083671083162,0.1477262102974496,0.2003083671083162
CrMo3Se8,a7233837cfe9,Y->S,1.311,0,0.971,0.01,0.47646673247984356,0.0,0.47646673247984356,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.25,0.5,0.0,1,1,2,4,7.627528398050784,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.736590526451022,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.55793740872382,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2003083671083162,0.1477262102974496,0.2003083671083162
CrMo3Se8,a7233837cfe9,G->S,0.779,0,0.971,0.01,0.7280299345724511,49.12125581267344,0.47646673247984356,0.5504607510745417,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,1,2,4,7.780369592291732,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.695759607756783,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.55793740872382,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2003083671083162,0.1477262102974496,0.2003083671083162
ZrHf3Se8,b8fb10416122,S->G,0.725,0,0.843,0.165,0.6515476384127739,-130.89648561884889,-0.42656462297929104,-0.4925007081657832,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1,1,2,4,7.573024274355174,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.742794661798318,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.8082376831906,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8326247051860165,0.2009389569933805,0.8326247051860165
WCr3Te8,6523c349753c,X->G,0.99,0,0.459,0.097,0.44910867125053355,180.0,-0.44910867125053355,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.758859834028664,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.671963480383676,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.7562794837796085,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.1806309371731511,0.0927822494170908,0.1806309371731511
Hf2Ti2Se8,cce78d90e899,S->Y,1.409,0,0.656,0.156,0.6894926332284319,-130.82723326206678,-0.4367670059678928,-0.5055134847276053,0.17056022552949662,0.5,0.5,0.0,0.0,0.0,0.5,0.25,0.25,0.25,1,1,2,4,7.574810825814384,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3.440185216317399,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.8326494527891375,2.4979483583674127,67.44460567592014,5.779419851809404,3.0,3.0,54.51368846366154,5.603710907447709,50.42958436331323,62.43727383215595,3,0.12765576656996042,1,1.00794,1,1,7.833566997163112,7.833566997163112,7.833566997163112,7.895765519120587,1.0,1.0,10,10.963211336307289,16.1078168946215,202.79741028310823,26.327583643538947,2.4,3.0,53.34710616092837,25.981888722929202,18.623262964182498,123.70887796511731,45,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.7652933296496389,0.1370649042205264,0.7652933296496389
Hf2Ti2Se8,cce78d90e899,S->G,0.553,0,0.656,0.156,0.6680638448109613,-130.82723326206678,-0.4367670059678928,-0.5055134847276053,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1,1,2,4,7.574810825814384,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.726757017837733,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.774485288103365,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.7652933296496389,0.1370649042205264,0.7652933296496389
BiClSe,a80866a2c6b4,G->M,2.393,0,1.139,0.0,0.8749546267614479,29.999999956881986,0.7577329342633699,0.43747731281049107,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1,3,6,10,8.431798293120265,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.238456180946521,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.17299248636157,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8702984144182764,0.9014430142409324,0.8702984144182764
BiClSe,a80866a2c6b4,M->K,1.782,0,1.139,0.0,0.5051552900688687,119.99999996333173,-0.25257764475445665,0.43747731421738245,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.16666666666666666,0.0,3,6,12,21,8.17299248636157,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.18040016998644,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.202151967610092,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8702984144182764,0.9014430142409324,0.8702984144182764
BiClSe,a80866a2c6b4,G->K,2.216,0,1.139,0.0,1.0103105789193336,59.999999996775145,0.5051552895089132,0.8749546270278735,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,1,6,12,19,8.431798293120265,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.28901495943735,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.202151967610092,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8702984144182764,0.9014430142409324,0.8702984144182764
BiClSe,a80866a2c6b4,M->G,3.032,1,1.139,0.0,0.8749546267614479,-150.00000004311804,-0.7577329342633699,-0.43747731281049107,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3,1,6,10,8.17299248636157,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.238456180946521,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.431798293120265,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8702984144182764,0.9014430142409324,0.9014430142409324
WMo3Se8,05a06afa3b20,X->G,1.643,0,1.32,0.0,0.47306313592981997,180.0,-0.47306313592981997,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.739059932791335,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.5599381169459585,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.740001014274266,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2290036829903243,0.17766113078223,0.2290036829903243
WMo3Se8,05a06afa3b20,G->S,1.001,0,1.32,0.0,0.7226987431254095,49.11229464004592,0.47306313592981997,0.5463558755420237,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,1,2,4,7.740001014274266,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.695745426800608,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.560436128192567,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2290036829903243,0.17766113078223,0.2290036829903243
BrSSb,4da5c6be60db,M->K,2.39,0,1.233,0.028,0.5251007206538862,120.0000000338442,-0.2625503605955609,0.454750563476695,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.16666666666666666,0.0,3,6,12,21,8.08356467944967,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.212372951341386,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.110852206676084,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.7806803560540508,0.8606994436980863,0.7806803560540508
Cr2W2Se8,548aa830244c,X->G,1.39,0,0.778,0.015,0.47939478592155726,180.0,-0.47939478592155726,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.722575751964803,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.60854711340969,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.722455321330101,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.1687729940064901,0.1398028194256778,0.1687729940064901
Cr2W2Se8,548aa830244c,Y->S,1.322,0,0.778,0.015,0.47939478592155726,0.0,0.47939478592155726,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.25,0.5,0.0,1,1,2,4,7.565789965711673,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.740043944874308,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.5658531609649256,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.1687729940064901,0.1398028194256778,0.1687729940064901
WMo3S8,9c2979187585,X->G,1.816,0,1.582,0.0,0.4930137227228399,180.0,-0.4930137227228399,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.720179333929554,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.555134887284116,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.721900742859775,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2052901218121179,0.207664962128622,0.2052901218121179
TiZr3Se8,a148361e5e9a,S->Y,1.321,0,0.701,0.144,0.6785193304136014,-130.87219067532004,-0.4298015077418784,-0.49666333242363436,0.1702488763944726,0.5,0.5,0.0,0.0,0.0,0.5,0.25,0.25,0.25,1,1,2,4,7.564966677616712,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3.446624482312145,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.8315166547614482,2.4945499642843445,67.35284903567731,5.771557100699212,3.0,3.0,55.12795269437458,5.947483760906382,50.83580654710193,63.53836577452453,3,0.15710487977320767,1,1.00794,1,1,6.365174661942855,6.365174661942855,6.365174661942855,6.415714148758681,1.0,1.0,10,9.476708632751146,14.877063170309142,204.92305503360606,25.595412019080083,2.5,3.0,54.14529066728331,26.806560320700942,18.24188005938871,127.74207831136253,45,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8026965681371502,0.1449765152582613,0.8026965681371502
TiZr3Se8,a148361e5e9a,G->S,0.88,0,0.701,0.144,0.6568133691021686,49.12780932467997,0.4298015077418784,0.49666333242363436,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,1,2,4,7.777303464885559,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.732775125700344,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.564966677616712,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8026965681371502,0.1449765152582613,0.8026965681371502
BiClS,c96ef4fc869c,G->M,1.146,1,1.334,0.0,0.8916885604236925,29.99999994710189,0.7722249460025171,0.44584427949889244,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1,3,6,10,8.434290535836748,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.248274434807245,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.185329718160716,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8399466536166024,0.9094579449330604,0.9094579449330604
BiClS,c96ef4fc869c,G->K,1.181,1,1.334,0.0,1.0296332609556476,59.99999998775802,0.5148166306683447,0.8916885604590057,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,1,6,12,19,8.434290535836748,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.296901299743324,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.21336470356939,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8399466536166024,0.9094579449330604,0.9094579449330604
Ga2P2Te6,4cb4ea247ef4,Y->G,3.695,0,0.314,0.173,0.5143001845461881,-90.0,3.645531511067733e-17,-0.5143001845461881,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,3,1,6,10,7.446340503825074,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.3362890913956305,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.5981151759646615,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.7732005190484386,0.6736048722630876,0.7732005190484386
Ga2P2Te6,4cb4ea247ef4,X->G,3.828,0,0.314,0.173,0.514279520367045,-149.99867077296796,-0.4453731636789619,-0.2571500926376472,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3,1,6,10,7.448589302797124,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.337819109566997,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.5981151759646615,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.7732005190484386,0.6736048722630876,0.7732005190484386
MoCr3Se8,961c37d6e527,X->G,0.977,0,0.726,0.01,0.4844763113946748,180.0,-0.4844763113946748,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.722259294641878,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.627476968172191,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.720015653904211,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.158679447921649,0.1159971336328279,0.158679447921649
AsClSe,1a3be826b3e0,G->M,3.717,0,1.364,0.013,0.9657212386040357,29.999999972350786,0.8363391258382822,0.4828606188984258,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1,3,6,10,8.462815896367456,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.305033399340532,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.251768824109151,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8229245148495816,0.8258043654001617,0.8229245148495816
AsClSe,1a3be826b3e0,G->K,3.481,0,1.364,0.013,1.115118835003294,60.000000016382394,0.5575594172255214,0.9657212395107816,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,1,6,12,19,8.462815896367456,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.346226395586532,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.275484295165754,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8229245148495816,0.8258043654001617,0.8229245148495816
